domain,n_companies,ar_gemi,co_name_el,source_url,url,discovered_url,website_source,status_descr
eco-reporter.gr,36,154503804000,JOR ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,181105506000,LA PRASSERIE DE CREPES 22 ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,150793748000,MEATDLM ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,181156906000,MICE'S CAR SHOP ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,183361306000,NACIONAL ALL DAY BAR ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,www.eco-reporter.gr,,,Ενεργή
eco-reporter.gr,36,160789706000,NACIONAL CAFE ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,150005204000,PRODUCTS-SERVICES GROUP ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,172793406000,SALOON CRAZY HORSE KALAMARIA Ι.Κ.Ε.,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,183597157000,SALOON CRAZY HORSE KALIVES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,www.eco-reporter.gr,,,Ενεργή
eco-reporter.gr,36,172092506000,STAR BEAUTY ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,180770604000,THERMOSTAHL HOME ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,154071206000,THESS RECYCLE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,http://www.eco-reporter.gr,,,Ενεργή
eco-reporter.gr,36,163034106000,TYRES ELECTRIC ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,173570506000,ΑΓΝΑΝΤΙ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,162382605000,ΑΡΙΣΤΟΝ ΜΗΧΑΝΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,174199504000,ΑΡΩΜΑΤΑ ΖΩΗΣ ΗΛΙΟΥΠΟΛΗΣ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,164009906000,ΒΒ ΓΡΑΦΕΙΟ ΛΟΓΙΣΤΙΚΩΝ ΥΠΗΡΕΣΙΩΝ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,173605306000,ΕΚΛΕΚΤΕΣ ΓΕΥΣΕΙΣ ΚΕΝΤΡΟΥ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,177524206000,ΕΛΛΗΝΙΚΕΣ & ΔΙΕΘΝΕΙΣ ΔΙΑΧΕΙΡΙΣΕΙΣ ΑΚΙΝΗΤΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,177213106000,ΕΜΠΟΡΙΚΗ ΜΕΤΑΦΟΡΙΚΗ & ΕΣΤΙΑΣΗΣ  ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,181772006000,ΕΣΤΙΑΔΕΣ 6 ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,161659257000,ΕΣΤΙΑΣΗ & ΤΟΥΡΙΣΜΟΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,171310406000,ΚΑΦΕΣ & ΚΡΕΠΑ 23 ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,179538606000,ΚΡΗΤΙΚΑ ΜΟΝΑΔΙΚΑ ΠΙΑΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,173367306000,ΣΙΤΙΣΗΣ ΑΡΤΟΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
eco-reporter.gr,36,183938104000,ΦΟΥΡΝΟΙ ΟΛΓΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,www.eco-reporter.gr,,,Ενεργή
eco-reporter.gr,36,180956406000,ΨΙΛΙΚΑ-ΕΙΔΗ ΤΣΙΓΑΡΑ & ΟΧΙ ΜΟΝΟ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://www.eco-reporter.gr/wp-includes/images/w-logo-blue-white-bg.png,https://www.eco-reporter.gr/,,,Ενεργή
goldfinancialsolutions.com.gr,36,190938109000,ANDREADIS AUTO HAUS Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,164287838000,ARIA ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,154460907000,AZALEA BOUTIQUE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,161742209000,AZALEA Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,169791807000,BLACK CARS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,181110703000,BLACK RENT A CAR Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,173996209000,BOAT RENTAL ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,156539709000,F.S.P. TRADING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,151312502000,GOLDEN1 ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,161172207000,GREEK DELICACIES ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,161043809000,HOME STORE ITEMS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,193761903000,IL BIANCO ΘΗΒΩΝ Ε.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,171565309000,IL TOTO ASPROPYRGOS Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,180427709000,IL TOTO ΑΣΠΡΟΠΥΡΓΟΣ 1 Ε.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,174172303000,IL TOTO ΠΑΤΗΣΙΩΝ Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,168929009000,MADRINA Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,162554103000,NILE Ο.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,163134103000,NORTH SIDE ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,169856007000,RED CARS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,167868801000,RESTO COFFEE & FOOD ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,166971309000,RESTO CONSULTING ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,168367401000,RESTO FOOD N COFFEE ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,154281609000,S.D. FOOD Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,154905509000,SEASON ITEMS ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,177217301000,THE NEW RESTO ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,187211909000,VELOR WORKS Ε.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,193778709000,ΓΙΑΝΝΟΠΟΥΛΟΥ ΖΩΗ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,163133909000,ΕΜΠΟΡΙΑ ΑΥΤΟΚΙΝΗΤΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,151721201000,ΚΑΛΟΓΕΡΑΚΗΣ ΔΗΜΗΤΡΙΟΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,151311838000,ΚΟΛΩΝΕΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,159598638000,ΚΟΝΔΥΛΗΣ Μ. ΜΟΝΟΠΡΟΣΩΠΗ Ε.Π.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,164244438000,ΚΟΝΔΥΛΗΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,153261809000,ΛΟΛΑ ΕΛΛΗΝΙΚΕΣ ΝΟΣΤΙΜΙΕΣ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,149822309000,ΝΑΣΤΟΥΛΗΣ SOLUTIONS ΕΠΕ,https://goldfinancialsolutions.com.gr/favicon.ico,http://www.goldfinancialsolutions.com.gr,,,Ενεργή
goldfinancialsolutions.com.gr,36,194219309000,ΟΙΝΟΜΑΓΕΙΡΕΙΟ ΤΖΙΜΑΣ 1976 Ε.Ε.,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
goldfinancialsolutions.com.gr,36,150528509000,ΣΙΔΕΡΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ,https://goldfinancialsolutions.com.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,170450503000,ANDRZEJEWSKI MAREK ΤΟΥ ZYGMUNT,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,173374403000,DESTINY AND FORTUNE Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,158182203000,FARRAG OSAMA TOY MIMI,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,170626009000,NICE AND TIDY Ο.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,169079303000,SPHINX CAFE Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,160375303000,ΑΘ. ΓΙΑΝΝΑΚΟΥΛΗΣ Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,169985403000,ΑΚΤΙΚΗ ΜΕΣΙΤΙΚΟ ΓΡΑΦΕΙΟ Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,181839403000,ΑΝΔΡΙΩΤΗΣ ΠΕΤΡΟΣ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,159740303000,ΓΑΣΠΑΡΑΤΟΥ ΕΛΕΝΗ ΤΟΥ ΓΕΡΑΣΙΜΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161188403000,ΓΙΑΛΟΥΡΗΣ ΜΑΡΙΟΣ ΤΟΥ ΣΤΥΛΙΑΝΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,174061303000,ΓΚΑΤΣΟΣ ΓΕΩΡΓΙΟΣ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,160202938000,ΔΕΡΕΔΙΝΗΣ ΣΤΕΦΑΝΟΣ ΚΑΙ ΨΥΛΛΑΣ ΠΑΝΑΓΙΩΤΗΣ Ο.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,160067603000,ΕΥΘΥΜΙΟΥ Δ. - ΠΑΣΧΑΛΗ Γ. Ο.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161184703000,ΖΑΡΡΑ ΕΥΑΓΓΕΛΙΑ ΤΟΥ ΘΕΟΔΩΡΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,188234403000,ΖΕΡΔΕΛΗ ΚΩΝΣΤΑΝΤΙΝΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161414002000,Θ. ΑΛΕΞΟΠΟΥΛΟΣ - Δ. ΤΣΑΙΡΙΔΗΣ Ο.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,165024403000,Κ. ΑΠΟΚΟΡΙΤΗΣ ΚΑΙ ΣΙΑ Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,193920103000,ΚΑΛΑΜΑ ΑΝΔΡΙΑΝΗ     ΜΕΛΙΝΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,160138003000,ΚΑΤΙ ΤΙ Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161184403000,ΚΟΥΚΟΥΔΑΣ ΔΗΜΗΤΡΙΟΣ ΤΟΥ ΣΤΥΛΙΑΝΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,173269603000,ΚΟΥΤΣΟΥΚΗ ΒΑΣΙΛΕΙΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,175626703000,ΛΕΒΕΝΤΗΣ ΑΛΕΞΑΝΔΡΟΣ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,184701303000,ΝΕΡΟΥΤΣΟΥ ΣΟΦΙΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,174899403000,ΝΙΚΟΣ ΚΑΙ ΠΕΤΡΟΣ ΛΑΖΑΡΙΔΗΣ ΑΡΧΙΤΕΚΤΟΝΕΣ ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ Ε.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,162799403000,ΝΟΥΝΕ ΜΙΛΕΝΑ ΤΟΥ ΛΕΩΝΙΔΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,189894009000,ΝΤΑΟΥΝΤΙ ΧΑΝΑΝ ΤΟΥ ΟΜΑΡ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161547003000,ΝΤΟΥΣΚΑ ΟΥΡΑΝΙΑ ΤΟΥ ΑΧΙΛΛΕΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,173763203000,ΠΑΤΡΟΣ ΓΕΩΡΓΙΟΣ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,174235103000,ΠΕΠΠΑ ΒΑΣΙΛΙΚΗ ΤΟΥ ΓΕΩΡΓΙΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,173455401000,ΠΡΙΟΒΟΛΟΣ ΑΛΕΞΑΝΔΡΟΣ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,164136003000,ΡΑΓΚΟΓΙΑΝΝΗ ΙΩΑΝΝΑ ΤΟΥ ΘΩΜΑ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,171458603000,ΣΑΡΡΗ ΕΛΕΝΗ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,167098538000,ΣΕΑΛΜ Ι.Κ.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,167289503000,ΤΑΧ ΟPINION Ο.Ε.,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,161877203000,ΧΙΩΤΗ ΑΣΗΜΙΝΑ ΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
taxopinion.gr,36,172705903000,ΨΥΛΛΑ ΒΑΣΙΛΙΚΗ,https://taxopinion.gr/favicon.ico,,,,Ενεργή
nea-isologismoi.gr,35,148224340000,A ΚΑΙ F ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,http://nea-isologismoi.gr/af-ike,,,Ενεργή
nea-isologismoi.gr,35,189366240000,"ATHENS CITY REAL PROPERTIES, ΑΚΙΝΗΤΑ ΑΘΗΝΩΝ Ι.Κ.Ε.",https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/athens-city-properties/ ,,,Ενεργή
nea-isologismoi.gr,35,173570640000,CARPOICO Ι.Κ.Ε.,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/carpoico-ike,,,Ενεργή
nea-isologismoi.gr,35,153218640000,ERGONBUILD ΣΚΙΑΘΟΥ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,http://nea-isologismoi.gr/ergonbuild-skiathou-ike,,,Ενεργή
nea-isologismoi.gr,35,191853340000,GKAMPETAS WATER MELLON Ι.Κ.Ε.,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/gkampetas-water-mellon-ike/,,,Ενεργή
nea-isologismoi.gr,35,170033640000,I-APEIKONISI ΙΔΙΩΤΙΚΟ ΔΙΑΓΝΩΣΤΙΚΟ ΕΡΓΑΣΤΗΡΙΟ ΙΑΤΡΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/i-apeikonisi,,,Ενεργή
nea-isologismoi.gr,35,156986758000,J & B BUSINESS ACTIVITIES ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/jb-business-activities-ike,,,Ενεργή
nea-isologismoi.gr,35,145611240000,P A LOGISTICS  ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/index.php/pa-logistics,,,Ενεργή
nea-isologismoi.gr,35,188892340000,P3K ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΙΑ,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/p3k-i-k-e/,,,Ενεργή
nea-isologismoi.gr,35,162628044000,PELION MEDICAL LAB ΙΔΙΩΤΙΚΟ ΔΙΑΓΝΩΣΤΙΚΟ ΕΡΓΑΣΤΗΡΙΟ ΜΟΝΟΠΡΟΣΩΠΗ Ι.Κ.Ε.,https://nea-isologismoi.gr/wp-content/uploads/2024/05/cropped-favicon-32x32.png,https://nea-isologismoi.gr/pelion-medical-lab-idiotiko-diagnostiko-ergastirio-monoprosopi-i-k-e/,,,Ενεργή
